日期	開盤	最高	最低	收盤	漲跌	漲%	成交量	成交金額	本益比
20101025	55.50	56.15	55.10	56.10	-1.00	-1.75%	16646	926060	0
20101022	56.75	57.10	56.75	57.10	0.35	0.62%	10858	618653	0
20101021	56.80	56.95	56.55	56.75	0.05	0.09%	11523	653929	0
20101020	55.80	56.70	55.70	56.70	0.65	1.16%	12860	723370	0
20101019	56.20	56.20	55.85	56.05	-0.15	-0.27%	13751	770668	0
20101018	57.30	57.30	56.15	56.20	-1.15	-2.01%	15668	884763	0
20101015	57.50	57.60	57.30	57.35	-0.10	-0.17%	2623	150561	0
20101014	56.90	57.70	56.90	57.45	0.90	1.59%	8088	464303	0
20101013	56.35	56.55	56.15	56.55	0.35	0.62%	4624	260715	0
20101012	57.00	57.00	56.05	56.20	-0.75	-1.32%	10326	582357	0
20101011	57.60	57.60	56.90	56.95	-0.65	-1.13%	8952	513264	0
20101008	57.85	57.95	57.45	57.60	-0.35	-0.60%	6654	383702	0
20101007	57.85	57.95	57.70	57.95	0.20	0.35%	8859	512637	0
20101006	57.90	58.05	57.70	57.75	0.35	0.61%	16062	928454	0
20101005	57.50	57.55	57.05	57.40	-0.35	-0.61%	10535	602864	0
20101004	57.85	58.10	57.75	57.75	0.00	0.00%	16885	977436	0
20101001	57.90	57.90	57.50	57.75	0.05	0.09%	10251	591071	0
20100930	57.70	57.80	57.50	57.70	-0.10	-0.17%	6992	403021	0
20100929	57.60	58.15	57.50	57.80	0.40	0.70%	12166	703291	0
20100928	57.15	57.55	57.15	57.40	-0.10	-0.17%	7403	424821	0
20100927	57.50	57.60	57.30	57.50	0.50	0.88%	4165	239352	0
20100924	57.10	57.30	56.85	57.00	-0.35	-0.61%	5496	313669	0
20100923	57.35	57.65	57.10	57.35	0.00	0.00%	10459	599196	0
20100921	57.60	57.80	57.15	57.35	0.10	0.17%	7544	433060	0
20100920	57.20	57.45	57.10	57.25	-0.05	-0.09%	6828	390990	0
20100917	56.85	57.50	56.85	57.30	0.65	1.15%	18472	1055933	0
20100916	57.20	57.30	56.65	56.65	-0.60	-1.05%	11751	670177	0
20100915	57.00	57.25	56.90	57.25	0.25	0.44%	16567	945156	0
20100914	56.80	57.00	56.75	57.00	0.20	0.35%	15111	859542	0
20100913	55.55	56.80	55.55	56.80	1.55	2.81%	18146	1019516	0
20100910	55.15	55.30	55.00	55.25	0.50	0.91%	6861	378438	0
20100909	54.95	55.00	54.65	54.75	0.00	0.00%	3170	173808	0
20100908	54.75	54.90	54.45	54.75	-0.10	-0.18%	5637	308092	0
20100907	54.95	55.05	54.80	54.85	-0.10	-0.18%	5406	296971	0
20100906	54.95	55.00	54.65	54.95	0.40	0.73%	10084	553366	0
20100903	54.20	54.60	54.10	54.55	0.55	1.02%	6122	333094	0
20100902	54.10	54.35	53.80	54.00	0.30	0.56%	7072	382172	0
20100901	53.50	53.70	53.35	53.70	0.40	0.75%	11174	598371	0
20100831	53.70	53.70	53.15	53.30	-0.80	-1.48%	8912	475561	0
20100830	54.30	54.60	53.95	54.10	0.25	0.46%	8230	446721	0
20100827	53.60	53.90	53.45	53.85	0.25	0.47%	8466	454576	0
20100826	53.90	53.95	53.60	53.60	-0.35	-0.65%	9344	502592	0
20100825	54.30	54.50	53.85	53.95	-1.00	-1.82%	13857	749593	0
20100824	55.00	55.25	54.90	54.95	-0.35	-0.63%	6661	366610	0
20100823	54.85	55.60	54.70	55.30	0.35	0.64%	7551	417513	0
20100820	54.85	54.95	54.65	54.95	0.00	0.00%	5175	283647	0
20100819	54.65	55.00	54.50	54.95	0.30	0.55%	3762	205910	0
20100818	55.00	55.05	54.40	54.65	-0.30	-0.55%	5574	305425	0
20100817	54.85	55.00	54.75	54.95	-0.05	-0.09%	3216	176638	0
20100816	54.45	55.05	54.30	55.00	0.15	0.27%	4168	227992	0
20100813	54.30	55.00	54.30	54.85	0.60	1.11%	6844	373178	0
20100812	54.10	54.45	54.00	54.25	-0.45	-0.82%	7186	389835	0
20100811	55.00	55.20	54.55	54.70	-0.70	-1.26%	5770	316691	0
20100810	55.50	55.70	55.20	55.40	-0.10	-0.18%	7593	421040	0
20100809	55.10	55.65	55.10	55.50	0.30	0.54%	10804	599684	0
20100806	54.90	55.25	54.90	55.20	0.15	0.27%	11551	636192	0
20100805	55.25	55.45	54.85	55.05	-0.05	-0.09%	9995	551370	0
20100804	55.00	55.30	54.95	55.10	-0.10	-0.18%	7132	393332	0
20100803	55.05	55.30	54.95	55.20	0.25	0.45%	8050	443670	0
20100802	54.35	55.20	54.35	54.95	1.05	1.95%	12724	697944	0
20100730	53.90	54.05	53.50	53.90	-0.20	-0.37%	7818	420411	0
20100729	53.95	54.15	53.80	54.10	0.05	0.09%	10327	557557	0
20100728	53.60	54.10	53.50	54.05	0.45	0.84%	13671	736378	0
20100727	53.90	53.90	53.55	53.60	-0.25	-0.46%	5529	297140	0
20100726	53.70	53.95	53.65	53.85	0.15	0.28%	9747	524481	0
20100723	53.10	53.70	53.10	53.70	0.75	1.42%	18699	999077	0
20100722	52.90	53.05	52.60	52.95	0.05	0.09%	4262	225262	0
20100721	53.20	53.35	52.85	52.90	-0.30	-0.56%	8044	427478	0
20100720	52.75	53.35	52.55	53.20	0.45	0.85%	8232	436782	0
20100719	52.25	52.85	52.20	52.75	-0.15	-0.28%	16805	883951	0
20100716	53.15	53.15	52.70	52.90	-0.35	-0.66%	9054	479370	0
20100715	52.95	53.25	52.80	53.25	0.10	0.19%	11031	585964	0
20100714	52.90	53.15	52.80	53.15	1.00	1.92%	15527	822811	0
20100713	52.40	52.60	52.00	52.15	-0.15	-0.29%	5571	291326	0
20100712	52.40	52.95	52.30	52.30	-0.05	-0.10%	8958	471536	0
20100709	51.90	52.40	51.90	52.35	0.30	0.58%	8072	421087	0
20100708	51.90	52.05	51.65	52.05	0.75	1.46%	12064	626396	0
20100707	51.35	51.40	51.10	51.30	-0.10	-0.19%	4455	228305	0
20100706	50.00	51.40	50.00	51.40	0.90	1.78%	9876	501830	0
20100705	49.73	50.50	49.60	50.50	1.01	2.04%	3758	188216	0
20100702	49.10	49.79	49.08	49.49	0.30	0.61%	6190	306436	0
20100701	49.55	49.55	49.01	49.19	-0.36	-0.73%	12171	598925	0
20100630	49.55	49.69	49.28	49.55	-0.95	-1.88%	13176	651633	0
20100629	51.00	51.45	50.40	50.50	-0.30	-0.59%	11619	591997	0
20100628	50.70	50.95	50.60	50.80	0.20	0.40%	3672	186574	0
20100625	50.75	51.00	50.50	50.60	-0.70	-1.36%	6623	335767	0
20100624	51.15	51.40	51.10	51.30	0.15	0.29%	5788	296867	0
20100623	51.35	51.50	51.05	51.15	-0.55	-1.06%	7660	392741	0
20100622	51.90	51.90	51.65	51.70	-0.30	-0.58%	5262	272219	0
20100621	51.50	52.00	51.35	52.00	1.10	2.16%	15785	818409	0
20100618	51.05	51.15	50.65	50.90	-0.15	-0.29%	3038	154627	0
20100617	51.10	51.25	50.85	51.05	0.35	0.69%	5965	304639	0
20100615	50.35	51.10	50.15	50.70	0.35	0.70%	7669	387384	0
20100614	50.20	50.40	50.05	50.35	0.73	1.47%	5856	294058	0
20100611	49.69	49.76	49.46	49.62	0.77	1.58%	5728	284381	0
20100610	48.18	48.89	48.18	48.85	0.67	1.39%	5686	275853	0
20100609	48.50	48.65	47.95	48.18	-0.38	-0.78%	7602	366849	0
20100608	48.70	48.70	48.31	48.56	-0.18	-0.37%	6856	332880	0
20100607	48.85	48.85	48.30	48.74	-1.31	-2.62%	15955	773812	0
20100604	50.20	50.20	49.94	50.05	-0.15	-0.30%	3337	166897	0
20100603	49.80	50.20	49.75	50.20	1.15	2.34%	5437	272097	0
20100602	49.52	49.83	48.80	49.05	-0.78	-1.57%	8608	425076	0
20100601	50.00	50.20	49.60	49.83	-0.27	-0.54%	5341	266324	0
20100531	50.00	50.15	49.72	50.10	0.23	0.46%	4494	224529	0
20100528	50.10	50.30	49.76	49.87	0.21	0.42%	9411	470604	0
20100527	49.32	49.66	48.75	49.66	0.34	0.69%	15866	780825	0
20100526	49.74	49.80	49.00	49.32	0.20	0.41%	14716	724843	0
20100525	50.00	50.00	48.65	49.12	-1.33	-2.64%	23038	1133838	0
20100524	49.90	50.55	49.90	50.45	0.70	1.41%	6297	316625	0
20100521	50.00	50.00	49.30	49.75	-1.05	-2.07%	29923	1486408	0
20100520	51.45	51.45	50.75	50.80	-0.65	-1.26%	13856	708055	0
20100519	51.50	51.55	50.95	51.45	-0.55	-1.06%	15988	819467	0
20100518	52.10	52.20	51.80	52.00	0.10	0.19%	5846	303730	0
20100517	52.60	52.60	51.70	51.90	-1.20	-2.26%	12090	628968	0
20100514	53.05	53.20	52.90	53.10	-0.15	-0.28%	12844	681355	0
20100513	52.65	53.40	52.60	53.25	1.15	2.21%	8131	430734	0
20100512	52.10	52.50	51.95	52.10	-0.10	-0.19%	7851	409832	0
20100511	52.60	52.80	52.05	52.20	-0.20	-0.38%	9244	485470	0
20100510	52.15	52.50	51.85	52.40	0.45	0.87%	11115	578961	0
20100507	51.30	52.00	51.05	51.95	0.00	0.00%	28002	1445694	0
20100506	52.95	52.95	51.80	51.95	-1.05	-1.98%	30653	1601893	0
20100505	53.40	53.45	52.85	53.00	-1.50	-2.75%	20067	1064925	0
20100504	54.75	54.80	54.20	54.50	0.05	0.09%	10132	552287	0
20100503	54.50	54.85	54.25	54.45	-0.35	-0.64%	5880	320630	0
20100430	55.40	55.70	54.70	54.80	-0.20	-0.36%	5323	294391	0
20100429	55.25	55.30	54.85	55.00	-0.25	-0.45%	5086	280045	0
20100428	54.75	55.35	54.55	55.25	-0.60	-1.07%	7437	408344	0
20100427	55.90	55.95	55.60	55.85	-0.05	-0.09%	5511	307309	0
20100426	55.25	55.90	55.25	55.90	1.15	2.10%	11154	620845	0
20100423	54.45	54.75	54.45	54.75	0.30	0.55%	8919	487267	0
20100422	54.20	54.50	53.90	54.45	-0.10	-0.18%	8147	440887	0
20100421	54.15	54.60	54.15	54.55	0.70	1.30%	7300	397400	0
20100420	53.90	54.10	53.75	53.85	0.20	0.37%	6757	364420	0
20100419	54.65	54.65	53.65	53.65	-1.55	-2.81%	14075	763951	0
20100416	55.50	55.50	54.90	55.20	-0.35	-0.63%	11168	615453	0
20100415	55.35	55.80	55.35	55.55	0.35	0.63%	12427	690185	0
20100414	55.00	55.20	54.80	55.20	0.40	0.73%	8278	454766	0
20100413	55.20	55.20	54.60	54.80	-0.65	-1.17%	11544	633544	0
20100412	55.45	55.55	55.20	55.45	0.25	0.45%	8812	488117	0
20100409	55.00	55.20	54.80	55.20	0.15	0.27%	6179	340098	0
20100408	55.40	55.50	54.85	55.05	-0.35	-0.63%	9030	498542	0
20100407	55.35	55.50	55.30	55.40	0.10	0.18%	6597	365507	0
20100406	54.90	55.55	54.90	55.30	0.55	1.00%	15860	878633	0
20100402	54.75	54.90	54.65	54.75	0.00	0.00%	5653	309707	0
20100401	54.25	54.90	54.25	54.75	0.50	0.92%	12561	687176	0
20100331	54.35	54.45	54.20	54.25	-0.20	-0.37%	10910	592799	0
20100330	54.50	54.55	54.35	54.45	-0.05	-0.09%	7592	413272	0
20100329	54.15	54.55	54.15	54.50	0.50	0.93%	16278	885608	0
20100326	53.25	54.15	52.90	54.00	0.50	0.93%	11521	617382	0
20100325	53.35	53.70	52.90	53.50	0.00	0.00%	14547	774041	0
20100324	53.50	53.75	53.45	53.50	0.15	0.28%	19135	1025229	0
20100323	53.70	53.80	53.25	53.35	-0.35	-0.65%	8078	432328	0
20100322	54.00	54.00	53.25	53.70	-0.55	-1.01%	7376	395093	0
20100319	54.45	54.45	54.00	54.25	-0.15	-0.28%	5394	292259	0
20100318	54.25	54.55	54.05	54.40	0.25	0.46%	8609	467282	0
20100317	53.45	54.15	53.40	54.15	1.05	1.98%	14911	802914	0
20100316	52.80	53.10	52.75	53.10	0.25	0.47%	13206	698391	0
20100315	53.50	53.55	52.70	52.85	-0.75	-1.40%	10348	548487	0
20100312	53.70	53.70	53.40	53.60	-0.05	-0.09%	12617	675579	0
20100311	54.00	54.00	53.50	53.65	-0.15	-0.28%	6658	358345	0
20100310	53.85	53.95	53.45	53.80	0.00	0.00%	6842	367951	0
20100309	53.70	53.80	53.55	53.80	0.15	0.28%	7770	417203	0
20100308	53.30	53.65	53.25	53.65	0.70	1.32%	16986	907762	0
20100305	52.85	53.20	52.50	52.95	0.75	1.44%	13619	720117	0
20100304	52.75	52.90	51.80	52.20	-0.45	-0.85%	8149	426374	0
20100303	52.70	53.10	52.50	52.65	0.00	0.00%	8765	462427	0
20100302	52.75	53.10	52.55	52.65	-0.15	-0.28%	9997	528112	0
20100301	51.50	52.95	51.50	52.80	1.25	2.42%	13647	715420	0
20100226	51.65	51.75	51.20	51.55	-0.10	-0.19%	9391	483838	0
20100225	52.25	52.30	51.35	51.65	-0.60	-1.15%	20471	1062022	0
20100224	52.15	52.55	52.15	52.25	-0.35	-0.67%	11038	577820	0
20100223	52.60	52.75	52.20	52.60	0.00	0.00%	9598	504580	0
20100222	53.05	53.15	52.60	52.60	0.50	0.96%	11225	594118	0
20100210	51.95	52.25	51.70	52.10	0.55	1.07%	11277	586447	0
20100209	50.85	51.65	50.75	51.55	0.70	1.38%	11270	578396	0
20100208	51.05	51.20	50.70	50.85	-0.35	-0.68%	18166	924931	0
20100206	50.80	51.30	50.30	51.20	0.45	0.89%	20633	1049373	0
20100205	51.25	51.30	50.50	50.75	-1.80	-3.43%	24217	1231585	0
20100204	52.75	52.85	52.35	52.55	-0.20	-0.38%	5941	312542	0
20100203	52.10	52.80	52.05	52.75	0.90	1.74%	13598	714184	0
20100202	52.95	52.95	51.60	51.85	-0.55	-1.05%	11988	625748	0
20100201	53.15	53.20	51.95	52.40	-0.60	-1.13%	19637	1030362	0
20100129	52.95	53.25	52.20	53.00	-1.05	-1.94%	13800	727944	0
20100128	53.10	54.20	53.10	54.05	1.15	2.17%	12623	676090	0
20100127	52.95	53.30	52.70	52.90	-0.05	-0.09%	14856	787199	0
20100126	54.15	54.55	52.75	52.95	-1.25	-2.31%	26396	1416285	0
20100125	53.95	54.45	53.80	54.20	-0.20	-0.37%	12845	695785	0
20100122	55.20	55.20	54.35	54.40	-1.55	-2.77%	29478	1612081	0
20100121	56.15	56.40	55.75	55.95	-0.45	-0.80%	13862	776396	0
20100120	56.80	56.95	56.10	56.40	-0.35	-0.62%	23398	1318003	0
20100119	57.50	57.70	56.50	56.75	-0.75	-1.30%	6724	382797	0
20100118	57.45	57.70	57.30	57.50	-0.30	-0.52%	5020	288587	0
20100115	57.35	57.95	57.35	57.80	0.35	0.61%	8426	485744	0
20100114	56.80	57.60	56.80	57.45	0.70	1.23%	9978	570406	0
20100113	57.05	57.15	56.70	56.75	-0.85	-1.48%	16687	948987	0
20100112	57.55	57.85	57.25	57.60	-0.30	-0.52%	7306	420473	0
20100111	57.10	58.05	57.10	57.90	0.15	0.26%	11581	670026	0
20100108	57.30	57.75	57.05	57.75	0.35	0.61%	11343	651831	0
20100107	57.60	58.15	57.30	57.40	-0.15	-0.26%	14111	814344	0
20100106	56.50	57.75	56.50	57.55	1.05	1.86%	19012	1087144	0
20100105	56.80	56.90	56.15	56.50	0.00	0.00%	16454	932015	0
20100104	56.45	56.65	56.05	56.50	0.05	0.09%	20083	1132155	0
