日期	開盤	最高	最低	收盤	漲跌	漲%	成交量	成交金額	本益比
20160926	71.50	71.50	71.00	71.00	-0.90	-1.25%	3737	265908	0
20160923	71.50	71.90	71.40	71.90	0.50	0.70%	4216	302471	0
20160922	71.90	72.00	71.25	71.40	0.15	0.21%	4929	352531	0
20160921	70.75	71.35	70.55	71.25	0.35	0.49%	12156	864927	0
20160920	70.90	71.00	70.60	70.90	-0.10	-0.14%	2795	197879	0
20160919	69.40	71.00	69.40	71.00	2.55	3.73%	9888	695261	0
20160914	68.50	69.05	68.45	68.45	-0.40	-0.58%	5624	386565	0
20160913	69.10	69.20	68.20	68.85	0.00	0.00%	7123	490200	0
20160912	69.35	69.35	68.70	68.85	-0.55	-0.79%	7236	498384	0
20160910	69.15	69.60	69.00	69.40	-1.00	-1.42%	8826	612259	0
20160909	70.90	70.90	70.35	70.40	-1.20	-1.68%	5230	368985	0
20160908	71.80	71.80	71.40	71.60	-0.25	-0.35%	4674	334566	0
20160907	70.95	71.90	70.95	71.85	1.00	1.41%	9687	693085	0
20160906	70.25	70.90	70.25	70.85	0.55	0.78%	7343	518714	0
20160905	69.80	70.30	69.80	70.30	1.15	1.66%	8523	597722	0
20160902	69.10	69.30	68.80	69.15	0.10	0.14%	2615	180789	0
20160901	69.30	69.30	68.60	69.05	-0.35	-0.50%	5965	411120	0
20160831	69.85	70.05	69.30	69.40	-0.60	-0.86%	5206	362947	0
20160830	70.00	70.25	69.80	70.00	-0.05	-0.07%	3791	265331	0
20160829	69.90	70.15	69.20	70.05	-0.05	-0.07%	3555	247993	0
20160826	69.95	70.30	69.80	70.10	0.10	0.14%	2992	209743	0
20160825	69.30	70.15	69.30	70.00	0.80	1.16%	8023	560918	0
20160824	69.35	69.55	69.20	69.20	-0.20	-0.29%	5071	351621	0
20160823	68.90	69.60	68.90	69.40	0.70	1.02%	7084	491064	0
20160822	69.00	69.15	68.45	68.70	-0.50	-0.72%	7083	486607	0
20160819	69.90	70.45	69.20	69.20	-0.70	-1.00%	8300	577769	0
20160818	70.00	70.15	69.80	69.90	-0.15	-0.21%	3275	229222	0
20160817	69.90	70.10	69.75	70.05	0.10	0.14%	8925	624761	0
20160816	70.30	70.50	69.70	69.95	-0.40	-0.57%	4432	310743	0
20160815	70.20	70.50	69.90	70.35	0.15	0.21%	4797	337198	0
20160812	70.15	70.50	70.05	70.20	0.25	0.36%	5259	369628	0
20160811	70.20	70.55	69.45	69.95	-0.65	-0.92%	10903	764847	0
20160810	70.30	70.60	70.05	70.60	0.20	0.28%	6498	457604	0
20160809	70.00	70.45	69.95	70.40	0.35	0.50%	11568	812755	0
20160808	70.00	70.25	69.70	70.05	0.45	0.65%	7903	553044	0
20160805	69.10	69.75	68.90	69.60	0.70	1.02%	12423	864172	0
20160804	68.85	68.95	68.35	68.90	0.15	0.22%	10675	733254	0
20160803	68.50	68.90	68.05	68.75	-0.55	-0.79%	13801	946585	0
20160802	69.25	69.40	69.10	69.30	0.00	0.00%	7117	492813	0
20160801	68.80	69.45	68.80	69.30	0.75	1.09%	10407	720964	0
20160729	68.85	69.20	68.55	68.55	-0.50	-0.72%	19390	1335213	0
20160728	69.00	69.25	68.60	69.05	-0.65	-0.93%	11452	790887	0
20160727	69.65	69.95	69.50	69.70	0.30	0.43%	11118	775556	0
20160726	69.00	69.40	68.85	69.40	0.40	0.58%	13212	913810	0
20160725	69.50	69.95	68.35	69.00	-0.30	-0.43%	11676	804812	0
20160722	69.55	69.70	69.20	69.30	-0.25	-0.36%	3265	226629	0
20160721	69.45	69.90	69.35	69.55	0.35	0.51%	9980	695901	0
20160720	69.00	69.30	68.80	69.20	-0.05	-0.07%	24718	1708767	0
20160719	69.20	69.30	68.80	69.25	0.10	0.14%	17046	1179011	0
20160718	68.45	69.15	68.45	69.15	0.65	0.95%	36848	2537887	0
20160715	67.80	68.50	67.80	68.50	0.80	1.18%	15543	1061294	0
20160714	67.50	67.85	67.30	67.70	0.05	0.07%	10110	684177	0
20160713	67.85	67.90	67.10	67.65	0.05	0.07%	9435	636855	0
20160712	67.15	67.60	67.15	67.60	0.60	0.90%	15397	1038392	0
20160711	66.70	67.25	66.70	67.00	1.30	1.98%	22208	1487830	0
20160707	65.45	65.75	65.35	65.70	0.80	1.23%	6588	431861	0
20160706	65.60	65.60	64.70	64.90	-1.20	-1.82%	8731	566691	0
20160705	66.20	66.25	65.85	66.10	-0.20	-0.30%	5998	396553	0
20160704	66.10	66.75	66.00	66.30	0.05	0.08%	9990	663821	0
20160701	65.85	66.40	65.65	66.25	0.80	1.22%	30668	2028999	0
20160630	65.15	65.45	64.65	65.45	0.75	1.16%	25345	1653395	0
20160629	64.15	65.00	64.15	64.70	0.70	1.09%	9101	588313	0
20160628	63.10	64.05	63.05	64.00	0.25	0.39%	5337	339754	0
20160627	63.20	63.75	63.00	63.75	0.65	1.03%	4931	313187	0
20160624	64.75	64.90	62.05	63.10	-1.70	-2.62%	31665	2008281	0
20160623	64.80	64.85	64.55	64.80	-0.15	-0.23%	32188	2084118	0
20160622	64.75	64.95	64.55	64.95	0.20	0.31%	10547	683586	0
20160621	64.50	64.95	64.45	64.75	0.25	0.39%	18113	1172740	0
20160620	64.50	64.65	64.35	64.50	0.45	0.70%	10308	664918	0
20160617	63.85	64.40	63.85	64.05	0.70	1.10%	5809	372933	0
20160616	64.10	64.10	63.00	63.35	-0.90	-1.40%	8999	571056	0
20160615	64.15	64.40	63.60	64.25	0.10	0.16%	22583	1450755	0
20160614	63.50	64.20	63.50	64.15	0.40	0.63%	6412	410427	0
20160613	64.30	64.45	63.70	63.75	-1.50	-2.30%	9520	609294	0
20160608	65.00	65.55	65.00	65.25	0.35	0.54%	26065	1703251	0
20160607	64.30	64.95	64.30	64.90	0.85	1.33%	30838	1994631	0
20160606	64.00	64.60	63.65	64.05	0.10	0.16%	12991	833738	0
20160604	63.75	64.00	63.70	63.95	0.10	0.16%	3201	204558	0
20160603	63.60	64.00	63.60	63.85	0.15	0.24%	11793	752786	0
20160602	63.70	64.05	63.40	63.70	0.00	0.00%	13721	875257	0
20160601	62.95	63.85	62.95	63.70	0.55	0.87%	25002	1589747	0
20160531	63.05	63.35	62.80	63.15	0.00	0.00%	8679	547637	0
20160530	62.60	63.35	62.50	63.15	0.55	0.88%	26912	1692323	0
20160527	62.40	62.65	62.20	62.60	0.45	0.72%	25760	1608299	0
20160526	62.05	62.15	61.80	62.15	0.15	0.24%	26045	1616085	0
20160525	61.75	62.25	61.75	62.00	0.65	1.06%	25859	1604438	0
20160524	61.75	61.85	61.35	61.35	-0.65	-1.05%	6418	395104	0
20160523	60.10	62.00	59.85	62.00	2.00	3.33%	21664	1324827	0
20160520	59.85	60.30	59.60	60.00	0.35	0.59%	8126	487898	0
20160519	60.00	60.05	59.30	59.65	-0.30	-0.50%	8050	479673	0
20160518	59.70	60.00	59.25	59.95	-0.10	-0.17%	8580	512036	0
20160517	59.65	60.10	59.25	60.05	0.45	0.76%	12345	736148	0
20160516	59.15	59.70	59.10	59.60	0.45	0.76%	6646	395168	0
20160513	59.55	59.55	59.00	59.15	-0.65	-1.09%	29669	1756484	0
20160512	59.70	60.00	59.65	59.80	-0.05	-0.08%	13397	801007	0
20160511	60.20	60.30	59.55	59.85	-0.15	-0.25%	19054	1140115	0
20160510	59.70	60.20	59.40	60.00	0.30	0.50%	13153	786853	0
20160509	59.90	60.00	59.40	59.70	0.00	0.00%	14499	865315	0
20160506	60.00	60.00	59.45	59.70	-0.50	-0.83%	22005	1312342	0
20160505	60.10	60.25	59.65	60.20	0.10	0.17%	14591	873838	0
20160504	60.75	60.85	59.80	60.10	-0.65	-1.07%	14504	873689	0
20160503	61.60	61.60	60.70	60.75	-0.85	-1.38%	9712	591944	0
20160429	61.85	62.00	61.35	61.60	-0.80	-1.28%	7267	447869	0
20160428	63.50	63.55	62.15	62.40	-1.00	-1.58%	10322	645804	0
20160427	63.20	63.60	63.00	63.40	-0.10	-0.16%	2470	156496	0
20160426	63.10	63.90	63.10	63.50	0.25	0.40%	4895	311242	0
20160425	63.20	63.35	62.90	63.25	0.05	0.08%	2864	181072	0
20160422	62.95	63.40	62.80	63.20	0.25	0.40%	2685	169440	0
20160421	62.90	63.15	62.55	62.95	0.30	0.48%	2857	179733	0
20160420	63.50	64.10	62.55	62.65	-0.95	-1.49%	8982	565821	0
20160419	64.30	64.65	63.50	63.60	-0.25	-0.39%	5841	374246	0
20160418	64.05	64.20	63.85	63.85	-0.40	-0.62%	2146	137218	0
20160415	63.80	64.30	63.55	64.25	0.00	0.00%	11673	749214	0
20160414	64.40	64.60	64.10	64.25	0.20	0.31%	8125	522525	0
20160413	63.25	64.20	63.25	64.05	1.10	1.75%	11847	757327	0
20160412	63.05	63.50	62.75	62.95	-0.05	-0.08%	2754	173786	0
20160411	62.50	63.10	62.15	63.00	0.25	0.40%	5355	335885	0
20160408	61.80	62.80	61.80	62.75	0.60	0.97%	6753	421875	0
20160407	62.50	62.50	61.60	62.15	-0.25	-0.40%	20225	1253002	0
20160406	63.30	63.30	62.35	62.40	-1.50	-2.35%	8957	560163	0
20160401	64.25	64.35	63.60	63.90	-0.75	-1.16%	4654	297565	0
20160331	65.10	65.40	64.45	64.65	-0.05	-0.08%	16047	1040189	0
20160330	64.05	64.90	64.00	64.70	1.05	1.65%	29119	1881582	0
20160329	64.00	64.30	63.50	63.65	-0.45	-0.70%	10742	685826	0
20160328	64.05	64.40	63.80	64.10	0.05	0.08%	7347	471125	0
20160325	64.50	64.50	63.95	64.05	-0.30	-0.47%	3795	243401	0
20160324	64.25	64.50	63.70	64.35	0.00	0.00%	8531	547518	0
20160323	64.40	64.85	64.25	64.35	-0.05	-0.08%	11997	773807	0
20160322	64.35	64.55	63.85	64.40	-0.20	-0.31%	8181	524896	0
20160321	64.90	65.05	64.20	64.60	-0.10	-0.15%	6057	391101	0
20160318	64.40	64.85	64.30	64.70	0.40	0.62%	30880	1996525	0
20160317	64.55	64.90	64.05	64.30	0.70	1.10%	20031	1293324	0
20160316	63.35	63.75	63.35	63.60	0.55	0.87%	36277	2306691	0
20160315	64.00	64.10	63.00	63.05	-0.95	-1.48%	18906	1202923	0
20160314	64.00	64.25	63.95	64.00	0.45	0.71%	25832	1656759	0
20160311	63.20	63.75	63.05	63.55	0.30	0.47%	22682	1438882	0
20160310	63.05	63.40	62.85	63.25	0.15	0.24%	21353	1350248	0
20160309	63.05	63.15	62.65	63.10	0.05	0.08%	8097	509284	0
20160308	63.00	63.10	62.50	63.05	-0.05	-0.08%	13635	856574	0
20160307	63.20	63.70	62.90	63.10	0.00	0.00%	21498	1360686	0
20160304	62.90	63.30	62.75	63.10	0.15	0.24%	24051	1516905	0
20160303	62.35	63.30	62.35	62.95	0.60	0.96%	32603	2049950	0
20160302	62.35	62.75	62.25	62.35	0.50	0.81%	22871	1429352	0
20160301	61.25	61.95	61.10	61.85	0.60	0.98%	17237	1063545	0
20160226	61.35	61.70	60.90	61.25	0.15	0.25%	14513	888888	0
20160225	60.60	61.35	60.50	61.10	0.80	1.33%	16934	1033960	0
20160224	60.80	61.30	60.20	60.30	-0.55	-0.90%	7764	471747	0
20160223	61.00	61.15	60.70	60.85	0.05	0.08%	4916	299143	0
20160222	60.85	61.60	60.55	60.80	-0.05	-0.08%	11614	710868	0
20160219	60.80	61.05	60.60	60.85	-0.05	-0.08%	11352	690604	0
20160218	60.80	61.15	60.50	60.90	0.95	1.58%	16987	1034525	0
20160217	60.40	60.50	59.95	59.95	-0.30	-0.50%	12474	750453	0
20160216	59.10	60.35	59.10	60.25	1.25	2.12%	17822	1067789	0
20160215	58.30	59.10	58.10	59.00	0.05	0.08%	7221	424602	0
20160203	59.00	59.25	58.60	58.95	-0.40	-0.67%	6990	412038	0
20160202	59.45	59.55	59.00	59.35	-0.20	-0.34%	4584	272135	0
20160201	59.50	59.60	59.10	59.55	0.00	0.00%	7968	473079	0
20160130	59.45	59.70	59.20	59.55	0.55	0.93%	13203	785684	0
20160129	57.50	59.10	57.25	59.00	1.45	2.52%	20208	1180203	0
20160128	57.15	57.75	57.00	57.55	0.30	0.52%	10225	588123	0
20160127	57.40	57.45	56.95	57.25	0.25	0.44%	9101	520457	0
20160126	57.00	57.15	56.70	57.00	-0.55	-0.96%	7584	431533	0
20160125	57.00	57.80	57.00	57.55	1.00	1.77%	12773	734245	0
20160122	56.35	56.60	56.00	56.55	0.75	1.34%	13944	784844	0
20160121	56.10	56.30	55.60	55.80	-0.10	-0.18%	10450	585123	0
20160120	56.85	56.85	55.60	55.90	-1.35	-2.36%	22688	1270702	0
20160119	57.00	57.25	56.65	57.25	0.15	0.26%	8111	462104	0
20160118	55.90	57.30	55.80	57.10	0.40	0.71%	13014	736737	0
20160115	57.10	57.50	56.25	56.70	0.00	0.00%	20848	1181842	0
20160114	56.50	56.70	55.85	56.70	-0.45	-0.79%	15487	871256	0
20160113	57.00	57.50	56.75	57.15	0.65	1.15%	11848	677683	0
20160112	56.80	57.00	56.30	56.50	-0.05	-0.09%	17650	998368	0
20160111	56.90	56.95	56.00	56.55	-0.90	-1.57%	24356	1375352	0
20160108	57.00	57.70	56.85	57.45	0.10	0.17%	25451	1459153	0
20160107	58.30	58.30	56.70	57.35	-1.10	-1.88%	37962	2176501	0
20160106	59.05	59.05	57.90	58.45	-0.60	-1.02%	28940	1688040	0
20160105	59.50	59.75	58.85	59.05	-0.50	-0.84%	21784	1291792	0
20160104	60.80	60.95	59.05	59.55	-1.20	-1.98%	16928	1009176	0
